customer_id,age,gender,employment_type,annual_income,credit_score,city_tier
8839,56,Male,Salaried,622000.0,562.0,Tier 3
8840,30,Female,Salaried,151000.0,614.0,Tier 2
8841,58,Male,Unemployed,842000.0,632.0,Tier 1
8842,62,Male,Salaried,994000.0,491.0,Tier 1
8843,29,Female,Self-Employed,127000.0,668.0,Tier 1
8844,30,Male,Salaried,780000.0,309.0,Tier 2
8845,27,Male,Self-Employed,236000.0,728.0,
8846,50,Male,Unemployed,897000.0,371.0,Tier 1
8847,57,Male,Salaried,852000.0,617.0,Tier 3
8848,33,Female,Salaried,1009000.0,,Tier 1
8849,62,Male,Self-Employed,446000.0,720.0,Tier 3
8850,52,Female,Salaried,418000.0,524.0,Tier 1
8851,20,Female,Salaried,1166000.0,575.0,Tier 3
8852,22,Male,Unemployed,548000.0,874.0,Tier 1
8853,43,Female,Unemployed,453000.0,847.0,Tier 3
8854,28,Female,Self-Employed,366000.0,681.0,
8855,24,Female,Self-Employed,164000.0,723.0,
8856,27,Male,,,309.0,Tier 2
8857,59,Female,Salaried,866000.0,773.0,Tier 2
8858,69,Male,Salaried,169000.0,474.0,
8859,51,Female,Self-Employed,571000.0,457.0,
8860,20,Male,Salaried,611000.0,337.0,Tier 1
8861,25,Female,Salaried,,552.0,Tier 1
8862,48,Male,Salaried,185000.0,579.0,Tier 1
8863,28,Female,Self-Employed,,348.0,
8864,62,Male,Salaried,911000.0,557.0,Tier 2
8865,24,Female,Salaried,290000.0,848.0,Tier 1
8866,62,Female,Salaried,450000.0,794.0,Tier 1
8867,19,Male,Salaried,590000.0,859.0,Tier 3
8868,23,Female,Salaried,1070000.0,846.0,Tier 1
8869,58,Male,Unemployed,809000.0,863.0,Tier 2
8870,49,Other,Self-Employed,1062000.0,727.0,Tier 3
8871,37,Other,Salaried,,571.0,Tier 2
8872,51,Male,Salaried,905000.0,739.0,
8873,67,Female,Salaried,,417.0,Tier 3
8874,33,Male,Salaried,170000.0,876.0,Tier 1
8875,42,Male,Self-Employed,867000.0,697.0,Tier 3
8876,29,Male,Self-Employed,712000.0,843.0,Tier 1
8877,24,Male,Self-Employed,46000.0,546.0,
8878,56,Female,Salaried,357000.0,,Tier 1
8879,34,Male,Salaried,,586.0,Tier 3
8880,62,Female,Self-Employed,829000.0,555.0,Tier 1
8881,28,Male,Unemployed,624000.0,381.0,Tier 3
8882,23,Other,Salaried,,418.0,Tier 2
8883,40,Male,Self-Employed,235000.0,586.0,Tier 3
8884,44,Male,Self-Employed,94000.0,397.0,
8885,63,Female,Unemployed,19000.0,503.0,
8886,23,Female,Salaried,747000.0,534.0,Tier 1
8887,55,Female,,559000.0,411.0,Tier 3
8888,19,Female,Unemployed,635000.0,417.0,Tier 3
8889,39,Male,Unemployed,652000.0,698.0,Tier 3
8890,37,Male,,18000.0,745.0,
8891,42,Female,Self-Employed,571000.0,807.0,Tier 3
8892,32,Male,Salaried,906000.0,458.0,Tier 1
8893,66,Male,Unemployed,926000.0,432.0,Tier 3
8894,46,Female,Salaried,,867.0,Tier 3
8895,25,Female,Self-Employed,408000.0,,
8896,54,Female,Salaried,,394.0,Tier 1
8897,66,Male,Salaried,609000.0,751.0,Tier 1
8898,69,Female,Salaried,222000.0,410.0,
8899,50,Male,Self-Employed,469000.0,778.0,Tier 2
8900,39,Male,Salaried,813000.0,764.0,Tier 1
8901,67,Female,Salaried,291000.0,875.0,Tier 3
8902,64,Female,Salaried,1178000.0,496.0,
8903,22,Female,Salaried,592000.0,898.0,Tier 2
8904,56,Male,Unemployed,471000.0,410.0,Tier 3
8905,35,Female,Unemployed,880000.0,327.0,Tier 3
8906,55,Male,Self-Employed,704000.0,462.0,Tier 2
8907,54,Female,Salaried,807000.0,816.0,Tier 2
8908,47,Male,Self-Employed,115000.0,,
8909,68,Male,Self-Employed,651000.0,303.0,Tier 2
8910,48,Male,Self-Employed,812000.0,579.0,Tier 3
8911,27,Male,Unemployed,657000.0,774.0,
8912,32,Female,Unemployed,848000.0,776.0,Tier 2
8913,59,Female,Salaried,1053000.0,836.0,Tier 2
8914,65,Male,Self-Employed,829000.0,448.0,
8915,61,Female,Salaried,616000.0,474.0,Tier 2
8916,35,Female,Unemployed,1099000.0,378.0,Tier 3
8917,40,Female,Self-Employed,1004000.0,717.0,Tier 2
8918,50,Male,Self-Employed,904000.0,733.0,Tier 2
8919,33,,Salaried,455000.0,335.0,Tier 3
8920,55,Male,Salaried,347000.0,552.0,Tier 3
8921,52,Female,Salaried,521000.0,418.0,
8922,51,Female,Salaried,720000.0,505.0,
8923,45,Male,Salaried,,,Tier 1
8924,19,Female,Salaried,646000.0,359.0,Tier 3
8925,47,Male,Unemployed,703000.0,453.0,Tier 2
8926,30,Male,Salaried,,567.0,
8927,58,Male,Unemployed,1112000.0,524.0,Tier 1
8928,33,Other,Salaried,610000.0,827.0,Tier 1
8929,22,Female,Salaried,366000.0,742.0,Tier 3
8930,45,Male,,842000.0,867.0,Tier 3
8931,56,Male,,405000.0,314.0,Tier 1
8932,62,Male,Salaried,274000.0,317.0,
8933,37,Female,Salaried,980000.0,428.0,Tier 1
8934,41,Female,Salaried,433000.0,361.0,Tier 3
8935,44,Other,Salaried,970000.0,891.0,Tier 3
8936,47,Female,Salaried,,721.0,Tier 1
8937,62,Female,Salaried,839000.0,595.0,Tier 3
8938,44,Male,Unemployed,1174000.0,488.0,Tier 1
8939,43,Male,Unemployed,206000.0,674.0,Tier 3
8940,24,Female,,774000.0,390.0,Tier 1
8941,59,Female,Salaried,,736.0,Tier 3
8942,64,Female,Salaried,322000.0,841.0,Tier 1
8943,55,Male,Self-Employed,1520000.0,774.0,
8944,22,Male,Unemployed,275000.0,317.0,Tier 2
8945,40,Male,Salaried,762000.0,483.0,
8946,45,Other,Unemployed,336000.0,735.0,Tier 3
8947,51,Female,Salaried,,423.0,Tier 1
8948,32,Male,Salaried,630000.0,340.0,Tier 2
8949,49,Female,Salaried,,451.0,Tier 3
8950,43,Male,Unemployed,585000.0,713.0,Tier 1
8951,65,Male,Salaried,595000.0,790.0,Tier 2
8952,48,Male,Salaried,705000.0,,Tier 1
8953,36,Female,Self-Employed,744000.0,587.0,Tier 3
8954,26,Female,Unemployed,883000.0,524.0,
8955,46,Female,Salaried,473000.0,817.0,Tier 1
8956,68,Female,Salaried,,430.0,Tier 3
8957,56,Male,Unemployed,368000.0,428.0,Tier 2
8958,21,Male,Unemployed,746000.0,656.0,Tier 1
8959,20,Female,Unemployed,250000.0,618.0,Tier 3
8960,46,Female,Unemployed,237000.0,,
8961,69,Male,Salaried,306000.0,804.0,Tier 1
8962,28,Male,Salaried,399000.0,844.0,Tier 3
8963,50,Male,Unemployed,,755.0,Tier 3
8964,55,Male,Self-Employed,,395.0,
8965,28,Male,Salaried,559000.0,419.0,Tier 1
8966,44,Female,Self-Employed,769000.0,594.0,Tier 3
8967,50,Female,Salaried,381000.0,659.0,Tier 3
8968,38,Male,Self-Employed,816000.0,338.0,Tier 1
8969,56,Female,Salaried,314000.0,768.0,Tier 2
8970,48,Female,Self-Employed,1207000.0,770.0,
8971,55,Male,Unemployed,169000.0,631.0,Tier 2
8972,63,Female,Self-Employed,610000.0,302.0,Tier 3
8973,19,Male,Self-Employed,715000.0,758.0,Tier 1
8974,44,Female,Salaried,828000.0,691.0,Tier 3
8975,53,Male,Salaried,72000.0,501.0,Tier 2
8976,28,Male,Self-Employed,242000.0,519.0,
8977,64,Female,Self-Employed,557000.0,635.0,Tier 3
8978,35,Male,Salaried,421000.0,,Tier 3
8979,18,Male,Unemployed,772000.0,595.0,Tier 3
8980,52,Male,Self-Employed,463000.0,446.0,
8981,52,Male,Self-Employed,804000.0,470.0,
8982,48,Female,Salaried,95000.0,487.0,Tier 3
8983,45,Male,Unemployed,960000.0,760.0,Tier 1
8984,56,Male,Unemployed,1077000.0,633.0,Tier 1
8985,18,Male,Self-Employed,,570.0,Tier 3
8986,42,Male,Salaried,760000.0,324.0,
8987,60,Female,Salaried,245000.0,359.0,Tier 3
8988,55,Male,Salaried,541000.0,,
8989,37,Female,Salaried,498000.0,582.0,Tier 1
8990,20,Female,Salaried,599000.0,328.0,Tier 2
8991,68,Male,Salaried,456000.0,443.0,
8992,19,Female,Salaried,681000.0,746.0,
8993,35,Female,Unemployed,330000.0,433.0,Tier 2
8994,61,Male,Self-Employed,201000.0,822.0,Tier 3
8995,27,Male,Salaried,724000.0,791.0,Tier 2
8996,22,Male,Self-Employed,763000.0,761.0,Tier 3
8997,26,Male,Salaried,264000.0,755.0,Tier 3
8998,19,Male,,664000.0,596.0,Tier 3
8999,51,Female,Salaried,956000.0,447.0,Tier 3
9000,55,Female,Salaried,597000.0,857.0,Tier 1
9001,48,Female,Salaried,793000.0,597.0,Tier 2
9002,27,Female,Salaried,87000.0,553.0,Tier 1
9003,67,Female,Salaried,533000.0,719.0,Tier 3
9004,29,Female,Self-Employed,533000.0,553.0,Tier 2
9005,53,,Salaried,777000.0,333.0,Tier 2
9006,38,Male,Salaried,641000.0,709.0,Tier 2
9007,66,Male,Salaried,858000.0,413.0,Tier 1
9008,64,Male,Salaried,261000.0,789.0,Tier 2
9009,23,Female,Salaried,389000.0,719.0,Tier 2
9010,65,Male,Salaried,848000.0,496.0,
9011,66,Male,Unemployed,816000.0,776.0,
9012,20,Female,Self-Employed,416000.0,839.0,
9013,27,Female,Unemployed,538000.0,803.0,Tier 3
9014,22,Other,Salaried,446000.0,610.0,Tier 2
9015,63,Female,Unemployed,77000.0,646.0,Tier 1
9016,43,Male,Unemployed,653000.0,521.0,Tier 1
9017,38,Female,Salaried,231000.0,437.0,
9018,62,Female,Self-Employed,547000.0,534.0,Tier 3
9019,43,Female,Self-Employed,395000.0,841.0,Tier 2
9020,55,Female,Salaried,509000.0,343.0,Tier 2
9021,61,Male,Salaried,1168000.0,645.0,
9022,43,Male,Salaried,57000.0,702.0,Tier 3
9023,25,Female,Unemployed,1252000.0,405.0,Tier 2
9024,22,Male,Salaried,589000.0,786.0,Tier 3
9025,32,Male,Salaried,792000.0,638.0,Tier 1
9026,33,Female,Salaried,147000.0,319.0,
9027,18,Male,Salaried,948000.0,507.0,Tier 2
9028,33,Female,Salaried,579000.0,880.0,Tier 3
9029,54,Male,Self-Employed,439000.0,730.0,Tier 3
9030,20,Male,Unemployed,412000.0,400.0,Tier 1
9031,69,,Salaried,12000.0,442.0,Tier 3
9032,64,Male,Salaried,299000.0,677.0,Tier 2
9033,48,Female,Salaried,315000.0,797.0,Tier 1
9034,30,Male,Salaried,294000.0,620.0,
9035,33,Female,Salaried,892000.0,,Tier 3
9036,60,Male,Salaried,,666.0,Tier 2
9037,38,Female,Self-Employed,1008000.0,354.0,Tier 2
9038,19,Male,Salaried,113000.0,390.0,Tier 1
9039,44,Female,Unemployed,331000.0,755.0,
9040,55,Male,Salaried,689000.0,688.0,Tier 2
9041,43,Male,Salaried,398000.0,735.0,Tier 2
9042,55,Female,,407000.0,729.0,Tier 1
9043,63,Female,Salaried,696000.0,508.0,Tier 3
9044,42,Female,Salaried,371000.0,858.0,Tier 2
9045,28,Female,Salaried,61000.0,387.0,Tier 1
9046,25,Male,Salaried,396000.0,404.0,Tier 1
9047,25,Male,,967000.0,805.0,Tier 1
9048,50,Female,Salaried,590000.0,644.0,Tier 1
9049,24,Male,Self-Employed,524000.0,822.0,Tier 1
9050,55,Male,Unemployed,766000.0,402.0,Tier 1
9051,38,Female,Self-Employed,465000.0,626.0,Tier 3
9052,25,Male,Self-Employed,146000.0,553.0,Tier 2
9053,68,Female,Self-Employed,145000.0,625.0,Tier 2
9054,38,Male,Salaried,385000.0,881.0,Tier 3
9055,37,Female,Self-Employed,609000.0,450.0,Tier 3
9056,25,Male,Salaried,947000.0,892.0,
9057,63,Male,Salaried,412000.0,419.0,Tier 1
9058,48,Female,,934000.0,567.0,
9059,67,Male,Salaried,889000.0,882.0,
9060,46,Male,Salaried,412000.0,349.0,
9061,65,Female,Salaried,675000.0,352.0,Tier 2
9062,26,Female,Unemployed,735000.0,574.0,
9063,32,Male,Salaried,744000.0,368.0,Tier 3
9064,47,Male,Self-Employed,547000.0,721.0,Tier 2
9065,43,Female,Self-Employed,795000.0,350.0,Tier 2
9066,27,Male,Salaried,1027000.0,895.0,Tier 2
9067,46,Female,Self-Employed,1278000.0,308.0,
9068,33,Male,,697000.0,347.0,Tier 1
9069,53,Female,Salaried,636000.0,755.0,Tier 1
9070,37,Male,Salaried,491000.0,389.0,
9071,62,Male,Salaried,389000.0,707.0,Tier 1
9072,54,Male,Salaried,,545.0,
9073,39,Male,,,359.0,Tier 2
9074,24,Male,Salaried,804000.0,301.0,Tier 3
9075,40,Male,Salaried,424000.0,708.0,Tier 2
9076,58,Female,Salaried,417000.0,546.0,Tier 2
9077,57,Male,Salaried,,483.0,Tier 1
9078,46,Other,Salaried,888000.0,614.0,Tier 2
9079,33,Male,Self-Employed,476000.0,839.0,Tier 2
9080,55,Female,Salaried,83000.0,527.0,
9081,45,Female,,214000.0,,Tier 3
9082,65,Female,Salaried,1181000.0,751.0,Tier 2
9083,55,Male,Salaried,1042000.0,461.0,Tier 3
9084,48,Female,,1218000.0,840.0,Tier 3
9085,31,Male,Salaried,581000.0,,Tier 3
9086,50,Male,Self-Employed,306000.0,846.0,Tier 1
9087,26,Female,Salaried,571000.0,695.0,Tier 2
9088,44,Male,Unemployed,425000.0,506.0,
9089,41,Male,Salaried,1094000.0,717.0,Tier 2
9090,30,Male,Unemployed,522000.0,761.0,Tier 2
9091,43,Male,Unemployed,1578000.0,442.0,Tier 3
9092,46,Male,Unemployed,798000.0,404.0,
9093,68,Female,Self-Employed,1021000.0,312.0,Tier 1
9094,66,Male,,,,Tier 3
9095,60,Female,Self-Employed,1214000.0,327.0,
9096,45,Female,Self-Employed,594000.0,656.0,Tier 1
9097,45,Female,Salaried,519000.0,672.0,Tier 3
9098,25,Female,Salaried,305000.0,,
9099,40,Female,Self-Employed,201000.0,846.0,
9100,46,Male,Salaried,710000.0,602.0,Tier 3
9101,22,Male,,291000.0,405.0,Tier 1
9102,59,Female,Salaried,981000.0,408.0,Tier 3
9103,24,Other,Self-Employed,506000.0,380.0,Tier 1
9104,59,Female,Salaried,549000.0,481.0,
9105,53,Male,Salaried,283000.0,823.0,Tier 2
9106,58,Male,Self-Employed,,890.0,
9107,44,Female,Salaried,492000.0,812.0,
9108,63,Female,Salaried,391000.0,381.0,Tier 2
9109,19,Female,Salaried,321000.0,891.0,Tier 1
9110,42,Female,Salaried,895000.0,355.0,Tier 3
9111,26,Female,Unemployed,626000.0,437.0,
9112,44,Male,Self-Employed,489000.0,878.0,Tier 1
9113,18,Female,Self-Employed,911000.0,746.0,Tier 1
9114,40,Male,,668000.0,708.0,Tier 1
9115,27,Female,Self-Employed,628000.0,,
9116,59,Male,Salaried,418000.0,824.0,Tier 3
9117,69,Male,Unemployed,810000.0,789.0,Tier 2
9118,42,Male,Salaried,824000.0,860.0,Tier 2
9119,20,Female,Salaried,685000.0,672.0,Tier 2
9120,23,Female,Salaried,629000.0,763.0,Tier 1
9121,23,Male,Salaried,1163000.0,580.0,Tier 2
9122,19,Female,Salaried,346000.0,430.0,Tier 3
9123,35,Female,Salaried,502000.0,577.0,
9124,40,Female,Self-Employed,342000.0,715.0,Tier 1
9125,19,Female,Salaried,653000.0,806.0,Tier 1
9126,29,Male,Salaried,303000.0,602.0,Tier 1
9127,39,Male,Unemployed,506000.0,503.0,Tier 1
9128,54,Male,Salaried,853000.0,592.0,Tier 1
9129,37,Female,Unemployed,281000.0,827.0,
9130,56,Male,Salaried,851000.0,545.0,Tier 3
9131,41,Male,Salaried,260000.0,795.0,
9132,65,Male,Unemployed,654000.0,637.0,Tier 2
9133,37,Male,Salaried,722000.0,643.0,Tier 1
9134,18,Female,Unemployed,916000.0,408.0,Tier 3
9135,18,Female,Salaried,,862.0,
9136,34,Male,,341000.0,463.0,Tier 1
9137,18,Female,Self-Employed,,887.0,Tier 1
9138,69,Female,Unemployed,361000.0,622.0,
9139,62,Female,Salaried,778000.0,745.0,Tier 3
9140,47,Male,Self-Employed,912000.0,504.0,Tier 3
9141,58,Male,Unemployed,,523.0,
9142,64,Female,,608000.0,352.0,Tier 1
9143,20,Female,Salaried,576000.0,895.0,Tier 3
9144,63,Male,Salaried,441000.0,607.0,Tier 3
9145,28,Female,Self-Employed,400000.0,506.0,Tier 1
9146,41,Female,Salaried,892000.0,553.0,Tier 3
9147,39,Male,Salaried,527000.0,788.0,
9148,61,Male,Salaried,641000.0,854.0,Tier 3
9149,62,Male,Salaried,780000.0,548.0,Tier 2
9150,43,Female,Self-Employed,666000.0,669.0,Tier 3
9151,30,,Salaried,395000.0,763.0,
9152,18,Female,Salaried,582000.0,780.0,
9153,41,Female,Salaried,781000.0,,
9154,27,Female,Self-Employed,704000.0,648.0,Tier 1
9155,52,Male,Salaried,195000.0,867.0,Tier 3
9156,41,Male,Salaried,166000.0,494.0,Tier 1
9157,45,Male,Self-Employed,384000.0,597.0,
9158,53,Female,Self-Employed,,682.0,
9159,33,Female,Salaried,,819.0,Tier 3
9160,57,Male,Self-Employed,76000.0,695.0,Tier 2
9161,33,Male,Self-Employed,193000.0,331.0,
9162,34,Female,Salaried,487000.0,614.0,Tier 2
9163,68,Male,Unemployed,1098000.0,623.0,Tier 1
9164,32,Female,Salaried,1283000.0,822.0,Tier 3
9165,33,Male,,787000.0,819.0,Tier 1
9166,32,Female,Salaried,549000.0,775.0,
9167,51,Female,Self-Employed,610000.0,668.0,Tier 3
9168,28,Male,Salaried,626000.0,405.0,
9169,18,Female,Self-Employed,683000.0,310.0,
9170,32,Male,Salaried,559000.0,886.0,Tier 2
9171,43,Male,,463000.0,362.0,Tier 1
9172,68,Male,Salaried,1112000.0,386.0,Tier 1
9173,21,Female,Self-Employed,230000.0,605.0,Tier 2
9174,60,Male,Salaried,875000.0,775.0,Tier 1
9175,22,Male,Salaried,66000.0,530.0,Tier 1
9176,52,Female,Unemployed,731000.0,456.0,Tier 2
9177,30,Male,Salaried,107000.0,558.0,Tier 1
9178,27,Male,Unemployed,1161000.0,785.0,Tier 1
9179,28,Male,Salaried,375000.0,,Tier 2
9180,35,Female,Self-Employed,644000.0,723.0,
9181,51,Other,Self-Employed,,787.0,
9182,56,Male,,274000.0,880.0,Tier 3
9183,58,Female,Salaried,630000.0,807.0,
9184,59,Male,Salaried,514000.0,312.0,Tier 2
9185,67,Female,Salaried,898000.0,323.0,
9186,40,Male,Unemployed,909000.0,734.0,Tier 2
9187,24,Male,Salaried,705000.0,613.0,
9188,56,Female,Salaried,198000.0,694.0,Tier 3
9189,20,Male,Unemployed,450000.0,884.0,
9190,29,Male,Unemployed,574000.0,573.0,
9191,24,Female,Salaried,977000.0,818.0,Tier 3
9192,66,,Self-Employed,184000.0,513.0,
9193,43,Male,Salaried,520000.0,648.0,Tier 2
9194,50,Female,Self-Employed,990000.0,483.0,
9195,54,Female,Salaried,535000.0,773.0,Tier 1
9196,65,Male,Salaried,598000.0,572.0,Tier 2
9197,32,Female,Self-Employed,46000.0,823.0,
9198,19,Female,Unemployed,462000.0,705.0,Tier 2
9199,58,Female,Salaried,767000.0,381.0,Tier 3
9200,24,Male,Salaried,360000.0,728.0,Tier 1
9201,49,Male,Salaried,75000.0,830.0,Tier 2
9202,21,Female,Unemployed,312000.0,872.0,
9203,37,Male,Unemployed,979000.0,883.0,Tier 1
9204,67,Male,Unemployed,710000.0,390.0,Tier 2
9205,53,Male,Salaried,868000.0,705.0,Tier 3
9206,49,Male,Salaried,780000.0,571.0,Tier 1
9207,45,Male,Salaried,1347000.0,835.0,
9208,30,Male,Unemployed,906000.0,873.0,Tier 1
9209,18,Male,Salaried,589000.0,386.0,Tier 1
9210,52,Male,Salaried,524000.0,677.0,Tier 3
9211,65,Female,Salaried,745000.0,618.0,
9212,47,Male,Salaried,964000.0,332.0,Tier 2
9213,53,Female,Salaried,351000.0,731.0,Tier 2
9214,42,Female,Salaried,736000.0,692.0,Tier 2
9215,33,Female,Salaried,,607.0,Tier 2
9216,36,Female,Salaried,695000.0,470.0,Tier 3
9217,18,Male,Unemployed,509000.0,662.0,
9218,22,Male,Self-Employed,771000.0,528.0,Tier 2
9219,68,Male,Salaried,993000.0,880.0,Tier 2
9220,39,Male,Salaried,709000.0,301.0,
9221,41,Male,Salaried,65000.0,,Tier 2
9222,60,Female,Salaried,318000.0,,
9223,62,Male,Self-Employed,,737.0,
9224,69,,Salaried,242000.0,818.0,Tier 3
9225,54,Female,Salaried,223000.0,717.0,Tier 3
9226,53,Female,Salaried,424000.0,682.0,
9227,53,Male,Self-Employed,,837.0,
9228,21,Female,Salaried,604000.0,623.0,Tier 2
9229,53,Male,Salaried,739000.0,795.0,Tier 1
9230,69,Male,Unemployed,724000.0,786.0,Tier 2
9231,35,Female,Salaried,456000.0,773.0,Tier 2
9232,67,Male,Salaried,441000.0,675.0,Tier 3
9233,33,Male,Salaried,503000.0,408.0,Tier 2
9234,58,Female,Self-Employed,974000.0,741.0,Tier 1
9235,35,Male,Salaried,466000.0,480.0,Tier 1
9236,39,Female,Salaried,710000.0,539.0,Tier 3
9237,19,Female,Salaried,563000.0,305.0,Tier 3
9238,38,Male,Salaried,437000.0,382.0,Tier 1
9239,53,Female,Salaried,846000.0,884.0,Tier 3
9240,61,Female,Salaried,420000.0,574.0,Tier 1
9241,56,Male,Salaried,,662.0,Tier 2
9242,64,Male,Salaried,793000.0,342.0,Tier 1
9243,56,Female,Salaried,731000.0,774.0,Tier 2
9244,46,Female,Salaried,698000.0,694.0,Tier 2
9245,43,Female,Salaried,617000.0,686.0,Tier 2
9246,38,Male,Self-Employed,635000.0,352.0,
9247,34,Male,Salaried,593000.0,645.0,Tier 3
9248,33,Female,Self-Employed,447000.0,589.0,Tier 1
9249,48,Male,Salaried,421000.0,772.0,Tier 3
9250,68,Female,Self-Employed,596000.0,377.0,Tier 1
9251,26,Female,Salaried,650000.0,387.0,Tier 3
9252,48,Male,Salaried,678000.0,621.0,Tier 3
9253,31,Female,Self-Employed,776000.0,,Tier 1
9254,66,Male,Self-Employed,258000.0,700.0,Tier 3
9255,54,Other,Salaried,707000.0,382.0,Tier 3
9256,19,Male,Unemployed,695000.0,531.0,Tier 2
9257,69,Male,Unemployed,699000.0,482.0,Tier 3
9258,65,Female,Salaried,728000.0,377.0,Tier 2
9259,63,Female,Self-Employed,377000.0,554.0,
9260,31,Male,Self-Employed,664000.0,762.0,Tier 2
9261,50,Male,Salaried,670000.0,355.0,
9262,52,Male,Salaried,92000.0,632.0,
9263,56,Male,,1024000.0,765.0,Tier 1
9264,64,Female,,334000.0,722.0,Tier 3
9265,68,Male,Salaried,669000.0,682.0,Tier 1
9266,37,Female,Salaried,33000.0,447.0,Tier 3
9267,19,Female,Salaried,925000.0,323.0,
9268,68,Female,Self-Employed,421000.0,659.0,Tier 1
9269,58,Female,Self-Employed,475000.0,898.0,Tier 2
9270,36,Male,Salaried,304000.0,606.0,Tier 3
9271,54,Male,Salaried,452000.0,772.0,
9272,35,Other,Salaried,638000.0,332.0,Tier 2
9273,33,Female,Salaried,,629.0,Tier 3
9274,21,Male,Salaried,863000.0,670.0,Tier 1
9275,29,Female,Salaried,854000.0,840.0,Tier 1
9276,46,Female,Salaried,241000.0,,
9277,24,Female,Salaried,668000.0,,Tier 1
9278,31,Female,Salaried,472000.0,353.0,Tier 1
9279,29,Female,Self-Employed,268000.0,601.0,Tier 1
9280,52,Female,Salaried,,423.0,
9281,22,Male,Unemployed,606000.0,842.0,Tier 2
9282,34,Other,Unemployed,488000.0,426.0,Tier 2
9283,59,Male,Self-Employed,693000.0,781.0,Tier 1
9284,49,Male,Self-Employed,225000.0,698.0,Tier 1
9285,27,Female,Salaried,1315000.0,386.0,Tier 1
9286,60,Female,Self-Employed,,476.0,Tier 2
9287,34,Female,Self-Employed,455000.0,808.0,Tier 1
9288,22,Male,Salaried,503000.0,801.0,
9289,62,Male,,168000.0,635.0,Tier 1
9290,59,Male,Self-Employed,139000.0,507.0,Tier 2
9291,26,Male,,543000.0,447.0,
9292,66,Female,Salaried,664000.0,409.0,Tier 3
9293,50,Male,Salaried,213000.0,,
9294,53,Male,Salaried,330000.0,743.0,Tier 3
9295,53,Male,Self-Employed,637000.0,679.0,Tier 3
9296,35,Female,Unemployed,282000.0,776.0,Tier 1
9297,26,Male,Self-Employed,870000.0,564.0,
9298,46,Female,Salaried,690000.0,505.0,
9299,67,Male,Salaried,467000.0,653.0,Tier 1
9300,31,Male,Salaried,644000.0,628.0,
9301,42,Female,Salaried,346000.0,593.0,Tier 3
9302,32,Female,Self-Employed,349000.0,367.0,Tier 1
9303,23,Female,Unemployed,1038000.0,735.0,
9304,59,Female,Salaried,1100000.0,526.0,Tier 2
9305,46,Female,Salaried,470000.0,539.0,
9306,32,Female,Salaried,,576.0,
9307,46,Female,Salaried,,524.0,
9308,21,Female,Salaried,939000.0,429.0,Tier 1
9309,35,Male,,1184000.0,642.0,Tier 3
9310,67,Male,Self-Employed,423000.0,531.0,Tier 2
9311,66,Female,Salaried,228000.0,520.0,Tier 3
9312,61,Other,Salaried,872000.0,,
9313,56,Male,Salaried,812000.0,570.0,Tier 2
9314,33,Male,,985000.0,309.0,Tier 1
9315,28,Male,Self-Employed,665000.0,590.0,Tier 3
9316,31,Female,Salaried,19000.0,875.0,
9317,20,Male,Salaried,244000.0,608.0,Tier 3
9318,68,Female,Salaried,1147000.0,,
9319,67,Female,Salaried,583000.0,,Tier 2
9320,59,Other,Salaried,339000.0,562.0,
9321,55,Male,Salaried,30000.0,877.0,
9322,62,Female,Self-Employed,744000.0,,Tier 2
9323,59,Female,Salaried,619000.0,594.0,Tier 1
9324,35,Male,Self-Employed,230000.0,394.0,
9325,37,Male,Self-Employed,319000.0,596.0,Tier 2
9326,65,Female,Salaried,361000.0,675.0,Tier 3
9327,42,Female,Unemployed,,592.0,Tier 1
9328,55,Male,Salaried,1109000.0,842.0,Tier 1
9329,30,Male,Self-Employed,495000.0,,Tier 1
9330,21,Male,Salaried,1090000.0,421.0,
9331,31,Other,Unemployed,596000.0,384.0,Tier 3
9332,50,Other,Self-Employed,354000.0,487.0,Tier 3
9333,45,Male,Self-Employed,1015000.0,426.0,
9334,69,Male,Salaried,743000.0,704.0,Tier 1
9335,54,Female,Salaried,1003000.0,776.0,Tier 3
9336,25,Female,Salaried,,752.0,Tier 3
9337,61,Other,Self-Employed,1328000.0,554.0,Tier 3
9338,51,Female,Salaried,682000.0,665.0,Tier 1
9339,61,Male,Unemployed,754000.0,466.0,Tier 2
9340,22,Female,Salaried,384000.0,546.0,
9341,22,Male,Salaried,887000.0,745.0,
9342,48,Female,Salaried,560000.0,434.0,
9343,62,Female,Salaried,811000.0,777.0,Tier 3
9344,26,Female,Salaried,1034000.0,462.0,
9345,59,Other,,,860.0,Tier 2
9346,49,Male,Salaried,809000.0,790.0,
9347,50,Male,Salaried,1024000.0,642.0,Tier 2
9348,20,Female,Salaried,304000.0,802.0,Tier 2
