loan_id,customer_id,loan_amount,interest_rate,loan_term_months,emi,disbursal_date
3262,7965,50000,17.43,18,3261.94,2023-10-29
3263,21120,300000,14.96,36,9580.0,2025-05-11
3264,27145,100000,16.94,12,9745.0,2024-12-27
3265,12511,200000,12.26,6,37420.0,2023-12-12
3266,12057,500000,14.46,36,15897.22,2024-02-27
3267,23634,300000,19.17,6,59585.0,2025-06-25
3268,23634,500000,22.9,6,102416.67,2023-03-26
3269,40447,200000,33.01,6,44336.67,2024-01-14
3270,13317,200000,14.71,24,9559.17,2025-02-04
3271,18407,100000,33.03,24,5542.92,2024-07-03
3272,4029,100000,24.55,6,20758.33,2024-04-28
3273,5480,500000,35.03,18,37508.33,2025-03-13
3274,29812,300000,32.08,24,16510.0,2024-12-23
3275,31623,50000,32.76,18,3687.78,2024-05-13
3276,23079,200000,33.71,36,7428.33,2025-03-02
3278,39125,300000,17.83,24,14728.75,2025-08-17
3279,1661,300000,27.98,6,63990.0,2024-09-13
3280,49379,300000,25.46,36,10455.0,2023-04-20
3282,26206,50000,25.82,6,10485.0,2025-11-10
3283,17554,100000,20.66,36,3351.67,2025-12-18
3284,6065,300000,29.24,6,64620.0,2024-12-26
3285,48129,300000,32.45,36,11037.5,2024-04-26
3286,48129,50000,34.56,24,2803.33,2024-05-15
3288,42678,50000,19.01,24,2479.38,2024-04-06
3289,16447,300000,32.39,18,22065.0,2023-03-09
3290,32692,200000,20.46,12,20076.67,2025-11-28
3291,6527,50000,19.79,18,3327.5,2023-03-05
3292,32188,100000,17.03,36,3250.83,2023-05-27
3293,29385,300000,30.08,12,32520.0,2025-11-01
3294,11678,50000,20.01,36,1666.81,2024-03-08
3295,11678,100000,19.6,18,6644.44,2025-01-31
3296,10108,50000,27.35,18,3537.5,2024-07-05
3297,40899,100000,30.16,12,10846.67,2024-09-27
3298,824,300000,20.41,24,15051.25,2023-08-31
3300,31387,200000,33.81,36,7433.89,2023-03-15
3301,31387,500000,24.92,24,26025.0,2024-03-21
3302,19649,50000,16.77,6,9730.83,2025-04-06
3303,23176,300000,32.45,12,33112.5,2024-01-03
3304,23176,500000,20.49,12,50204.17,2025-09-09
3305,1840,50000,32.28,18,3674.44,2023-02-27
3306,18752,50000,19.77,12,4990.42,2025-08-16
3307,9467,50000,17.9,12,4912.5,2025-07-21
3308,29437,200000,12.63,12,18771.67,2023-08-29
3309,9964,100000,17.89,12,9824.17,2024-12-23
3310,14591,100000,15.49,18,6416.11,2025-09-24
3311,46095,50000,32.58,24,2762.08,2025-05-17
3312,28096,300000,25.35,36,10445.83,2025-05-10
3313,26282,100000,32.35,36,3676.39,2023-04-13
3314,26282,500000,33.33,24,27777.08,2025-10-04
3315,26282,200000,31.28,18,14586.67,2024-08-26
3316,10645,200000,33.6,12,22266.67,2024-08-26
3317,29461,200000,13.85,12,18975.0,2025-03-12
3318,29461,100000,31.09,36,3641.39,2025-05-01
3319,11045,500000,29.0,36,17916.67,2024-09-23
3320,18479,500000,17.47,18,32630.56,2023-03-07
3321,15858,500000,31.71,12,54879.17,2025-06-30
3322,15858,500000,32.08,24,27516.67,2024-10-06
3323,6235,300000,26.19,6,63095.0,2025-07-27
3324,16555,100000,12.53,24,4688.75,2025-06-02
3325,16555,50000,33.5,24,2781.25,2024-08-26
3326,16555,100000,13.53,18,6307.22,2023-10-04
3327,27703,200000,25.67,6,41890.0,2024-02-09
3328,44230,300000,22.34,12,30585.0,2024-01-20
3329,995,100000,27.88,18,7104.44,2023-10-16
3330,42879,200000,19.93,36,6662.78,2023-02-14
3331,42879,500000,34.71,12,56129.17,2025-03-19
3332,12538,500000,19.55,6,99625.0,2023-07-02
3333,40653,50000,29.09,18,3585.83,2023-09-10
3334,40653,50000,26.73,36,1760.14,2023-06-16
3335,40653,100000,29.58,12,10798.33,2023-12-21
3336,47422,100000,32.06,6,22010.0,2025-09-03
3337,40235,300000,29.49,18,21581.67,2023-12-05
3338,40235,300000,25.78,24,15722.5,2023-12-03
3339,12571,300000,28.71,12,32177.5,2024-07-10
3340,12571,100000,14.3,18,6350.0,2024-04-27
3341,14961,300000,33.1,24,16637.5,2025-02-24
3342,26126,200000,21.63,12,20271.67,2023-04-24
3343,31808,50000,20.15,6,10012.5,2023-03-21
3344,48937,50000,33.1,6,11091.67,2025-08-28
3345,37346,50000,28.39,6,10699.17,2025-06-11
3346,22887,500000,12.3,18,31194.44,2024-10-23
3347,44162,50000,31.2,36,1822.22,2026-01-06
3348,44162,50000,34.94,12,5622.5,2024-04-05
3349,48488,300000,16.36,12,29090.0,2025-09-21
3350,25204,50000,32.93,12,5538.75,2025-02-25
3351,11635,500000,16.25,24,24218.75,2025-09-18
3353,13885,500000,33.32,6,111100.0,2024-08-12
3354,15956,200000,34.44,6,44813.33,2025-10-04
3355,15956,100000,26.16,12,10513.33,2024-03-21
3356,15956,300000,16.64,12,29160.0,2023-03-10
3357,30619,200000,34.51,36,7472.78,2024-06-18
3358,46910,300000,34.66,36,11221.67,2025-09-25
3359,30220,100000,20.78,12,10065.0,2023-02-26
3361,21828,300000,31.46,36,10955.0,2023-05-14
3362,44385,500000,14.18,18,31716.67,2025-02-06
3363,44385,500000,25.8,36,17472.22,2025-04-02
3364,34362,500000,27.44,18,35400.0,2023-02-24
3365,18682,300000,30.32,18,21720.0,2024-06-12
3366,14080,300000,21.7,24,15212.5,2023-08-14
3367,33484,50000,23.79,18,3438.61,2025-05-08
3368,37759,500000,21.33,24,25277.08,2023-03-01
3369,16148,200000,30.5,6,43500.0,2025-09-11
3370,10705,50000,16.51,6,9709.17,2024-10-14
3371,10705,500000,29.95,36,18048.61,2023-11-15
3373,65,300000,16.52,36,9710.0,2025-12-18
3374,12064,300000,29.72,36,10810.0,2023-02-11
3375,10592,500000,20.9,6,100750.0,2023-10-06
3376,5496,50000,22.97,12,5123.75,2023-07-06
3377,18490,200000,13.75,12,18958.33,2023-06-15
3379,32896,50000,34.18,6,11181.67,2023-10-04
3380,18827,200000,35.63,24,11302.5,2024-08-13
3382,32780,100000,26.92,18,7051.11,2024-02-18
3383,762,300000,28.33,18,21388.33,2025-08-07
3384,20607,200000,21.82,6,40606.67,2024-04-28
3385,20607,300000,21.05,12,30262.5,2023-02-13
3386,27443,300000,18.08,6,59040.0,2025-10-19
3387,48113,300000,13.0,24,14125.0,2023-09-19
3388,36293,100000,13.69,6,18948.33,2023-06-01
3389,5257,300000,13.6,36,9466.67,2025-11-15
3390,3771,200000,34.93,24,11244.17,2024-04-18
3391,48469,200000,18.83,36,6601.67,2024-12-28
3392,9500,50000,21.48,12,5061.67,2025-04-20
3393,9500,500000,32.31,12,55129.17,2024-02-02
3394,29792,50000,23.25,6,10270.83,2025-05-12
3395,29792,50000,31.99,12,5499.58,2023-06-29
3396,29822,50000,17.8,36,1636.11,2024-02-24
3397,37101,100000,22.61,6,20435.0,2023-04-06
3398,46358,500000,30.4,12,54333.33,2023-04-13
3399,14867,200000,13.05,6,37683.33,2024-07-23
3400,39517,200000,32.63,18,14736.67,2023-11-25
3401,4315,200000,23.09,6,41030.0,2025-06-20
3402,41689,100000,34.72,36,3742.22,2023-12-28
3403,23871,100000,27.05,18,7058.33,2023-06-27
3404,23871,300000,12.61,24,14076.25,2024-12-10
3405,17336,100000,26.44,18,7024.44,2025-06-09
3406,6799,100000,25.13,18,6951.67,2024-08-05
3408,1026,200000,20.89,12,20148.33,2024-01-07
3409,6478,100000,12.14,6,18690.0,2025-03-31
3410,19812,300000,30.45,6,65225.0,2023-06-08
3412,35840,300000,34.49,24,16811.25,2023-09-22
3413,4392,500000,21.28,12,50533.33,2024-09-28
3414,4392,500000,18.0,24,24583.33,2023-03-22
3415,4714,100000,22.9,18,6827.78,2023-02-18
3416,4714,200000,27.29,12,21215.0,2023-09-26
3417,35271,300000,35.98,12,33995.0,2024-11-21
3418,40702,50000,22.36,18,3398.89,2024-09-30
3419,40702,300000,21.85,36,10154.17,2023-06-05
3420,35122,300000,15.0,18,19166.67,2023-06-16
3421,43989,300000,22.11,24,15263.75,2025-08-19
3422,13138,300000,22.65,24,15331.25,2023-10-30
3423,40312,200000,19.82,24,9985.0,2023-06-22
3424,40312,500000,16.94,12,48725.0,2023-06-24
3425,40312,500000,16.67,36,16204.17,2025-12-20
3426,39009,300000,25.16,24,15645.0,2025-06-04
3427,39426,200000,17.12,12,19520.0,2024-12-11
3428,28914,500000,27.65,18,35458.33,2026-01-06
3429,28914,500000,21.89,12,50787.5,2024-03-12
3430,1989,500000,33.36,24,27783.33,2025-03-29
3432,21019,500000,28.01,18,35558.33,2025-05-27
3433,40297,500000,30.46,24,27179.17,2023-12-27
3434,40474,100000,15.62,18,6423.33,2025-04-10
3435,36573,100000,30.3,24,5429.17,2025-12-02
3436,7072,500000,24.73,6,103941.67,2024-11-21
3437,46802,50000,14.06,6,9505.0,2023-07-31
3438,2967,50000,19.96,6,9996.67,2025-12-26
3439,10511,200000,16.87,12,19478.33,2025-07-03
3440,20423,200000,32.18,18,14686.67,2023-08-19
3441,4681,200000,26.0,24,10500.0,2024-03-22
3442,32286,100000,18.95,6,19825.0,2025-01-28
3443,27801,100000,33.62,12,11135.0,2023-03-22
3444,28551,50000,24.78,36,1733.06,2025-10-30
3445,21112,500000,25.26,24,26095.83,2024-11-30
3446,21112,200000,28.56,12,21426.67,2023-02-04
3447,32756,100000,33.82,6,22303.33,2024-03-13
3448,40127,100000,33.13,24,5547.08,2025-06-05
3449,40127,100000,30.41,36,3622.5,2025-06-20
3450,49549,200000,34.34,36,7463.33,2025-02-01
3451,49549,300000,33.46,24,16682.5,2024-12-29
3452,17424,500000,20.25,18,33402.78,2025-01-01
3453,42009,200000,13.65,12,18941.67,2024-12-29
3454,13326,300000,34.0,6,67000.0,2023-05-05
3455,13326,100000,35.08,18,7504.44,2023-08-11
3457,751,300000,35.8,18,22633.33,2025-08-15
3458,44604,100000,24.32,36,3453.33,2025-03-08
3459,12000,50000,23.75,12,5156.25,2023-10-11
3460,12000,100000,28.81,18,7156.11,2024-08-24
3461,45928,300000,20.1,18,20016.67,2025-11-22
3462,38457,300000,27.83,18,21305.0,2025-10-08
3464,18727,200000,21.14,24,10095.0,2023-02-02
3465,1200,50000,28.69,18,3574.72,2024-05-29
3466,7223,200000,20.8,36,6711.11,2024-11-23
3467,6549,300000,21.77,18,20295.0,2023-11-10
3468,14404,200000,29.26,36,7181.11,2024-01-10
3469,22375,200000,18.4,24,9866.67,2025-02-19
3470,46927,50000,31.33,18,3648.06,2023-12-27
3471,17304,50000,12.55,12,4689.58,2024-05-18
3472,17304,50000,17.83,12,4909.58,2023-10-02
3473,49884,100000,25.73,12,10477.5,2025-05-23
3474,49884,50000,12.23,6,9352.5,2025-02-04
3475,17286,200000,32.88,36,7382.22,2024-08-31
3476,29302,500000,27.03,24,26464.58,2024-03-14
3477,5540,200000,30.87,6,43623.33,2023-01-29
3478,38406,50000,28.9,12,5370.83,2024-07-22
3480,40400,100000,17.05,6,19508.33,2025-11-03
3481,40400,500000,16.62,12,48591.67,2025-12-04
3482,36428,300000,26.53,12,31632.5,2024-11-27
3483,23035,500000,32.76,6,110633.33,2023-06-17
3484,6653,500000,12.15,12,46729.17,2025-12-01
3485,6653,200000,15.45,36,6413.89,2025-05-04
3486,37959,100000,28.8,6,21466.67,2024-04-12
3487,10171,200000,30.15,12,21691.67,2023-05-10
3488,15423,500000,19.12,24,24816.67,2024-01-22
3489,18840,200000,17.24,18,13026.67,2023-04-28
3490,46664,100000,24.73,18,6929.44,2025-05-01
3491,15821,100000,13.55,6,18925.0,2024-02-05
3492,965,50000,26.88,24,2643.33,2024-07-12
3493,14655,300000,12.29,6,56145.0,2025-07-10
3494,11819,200000,28.75,36,7152.78,2024-03-19
3495,11819,50000,25.66,18,3490.56,2024-07-10
3496,22427,300000,20.89,18,20148.33,2024-06-01
3497,37518,200000,25.1,12,20850.0,2025-10-10
3498,37518,100000,13.02,18,6278.89,2025-12-13
3499,29847,300000,19.78,24,14972.5,2023-01-13
3500,11079,300000,22.85,12,30712.5,2025-04-16
3501,48163,300000,22.07,6,61035.0,2025-09-12
3502,27980,200000,21.15,12,20191.67,2025-06-22
3503,31056,50000,22.43,12,5101.25,2025-05-10
3504,31056,100000,17.21,6,19535.0,2024-10-26
3506,46476,200000,31.91,36,7328.33,2023-10-27
3507,45580,100000,23.68,24,5153.33,2025-02-24
3508,43461,100000,23.7,6,20616.67,2023-06-10
3509,23720,50000,13.61,18,3155.83,2023-06-02
3510,46416,500000,18.94,12,49558.33,2025-07-19
3511,5389,300000,31.29,24,16411.25,2023-11-15
3512,27085,200000,27.16,18,14128.89,2025-08-17
3513,9146,500000,22.3,6,101916.67,2025-11-03
3514,9146,500000,18.77,18,32991.67,2023-12-28
3515,14942,100000,20.87,24,5036.25,2025-06-22
3516,13146,300000,20.88,12,30220.0,2024-02-16
3517,13146,200000,28.52,18,14280.0,2025-07-30
3518,16521,300000,30.88,36,10906.67,2025-09-25
3519,5520,200000,28.76,12,21460.0,2023-02-17
3520,16408,500000,35.31,12,56379.17,2023-04-15
3521,740,500000,17.69,12,49037.5,2025-06-13
3522,24439,300000,33.37,18,22228.33,2025-11-12
3523,24439,50000,21.22,12,5050.83,2023-04-05
3524,24439,50000,24.7,24,2597.92,2025-03-20
3525,27424,200000,13.61,24,9467.5,2023-08-01
3526,34605,200000,29.09,18,14343.33,2024-11-05
3527,21078,50000,23.37,12,5140.42,2024-06-12
3528,21078,200000,20.55,36,6697.22,2024-12-19
3529,41672,100000,30.81,18,7267.22,2023-09-30
3530,12960,200000,26.51,36,7028.33,2025-08-23
3531,12960,100000,34.99,36,3749.72,2024-06-24
3532,12960,200000,29.6,12,21600.0,2023-04-07
3533,17083,500000,18.78,24,24745.83,2025-12-14
3534,44735,50000,19.16,12,4965.0,2025-10-03
3535,40206,50000,12.69,24,2347.71,2024-11-24
3536,27251,300000,30.62,12,32655.0,2024-01-23
3537,27251,300000,25.33,36,10444.17,2023-11-18
3538,12804,200000,14.59,18,12732.22,2025-06-21
3539,22672,100000,28.95,24,5372.92,2024-05-21
3540,8210,500000,15.08,6,95900.0,2025-12-12
3541,8210,200000,25.26,18,13917.78,2025-11-20
3542,8210,300000,25.2,24,15650.0,2023-06-30
3543,28430,300000,16.27,36,9689.17,2025-07-29
3544,4995,50000,27.45,18,3540.28,2024-06-18
3545,4995,500000,12.95,36,15687.5,2024-05-23
3546,20337,100000,23.92,6,20653.33,2025-01-18
3547,13687,50000,24.55,12,5189.58,2023-03-06
3548,13687,200000,35.34,18,15037.78,2025-10-20
3549,13687,200000,30.02,24,10835.0,2025-02-08
3550,42554,50000,24.59,24,2595.62,2024-10-30
3551,28722,500000,31.75,12,54895.83,2024-11-18
3552,28722,50000,30.31,18,3619.72,2025-07-05
3554,31697,100000,23.49,6,20581.67,2024-10-19
3555,36330,100000,34.8,12,11233.33,2024-08-19
3557,36330,300000,12.56,24,14070.0,2025-05-24
3558,12601,50000,16.8,6,9733.33,2025-01-25
3559,12601,500000,23.8,18,34388.89,2025-03-19
3560,5344,500000,33.16,36,18494.44,2023-06-22
3561,21596,100000,21.53,12,10127.5,2025-10-08
3562,37272,500000,18.75,36,16493.06,2025-02-07
3563,14180,300000,15.84,12,28960.0,2023-03-21
3564,14180,200000,20.03,18,13336.67,2025-07-21
3565,33445,300000,14.86,18,19143.33,2024-02-15
3566,26942,300000,26.48,36,10540.0,2024-09-09
3567,5454,100000,16.44,6,19406.67,2023-10-04
3568,11182,50000,29.83,12,5409.58,2023-05-22
3569,40270,500000,29.66,18,36016.67,2024-11-19
3570,40256,100000,33.28,18,7404.44,2025-10-07
3571,40256,50000,27.55,12,5314.58,2025-10-03
3572,9353,200000,17.2,6,39066.67,2025-09-10
3573,9353,100000,31.91,18,7328.33,2024-03-19
3574,9353,300000,29.28,24,16160.0,2023-09-18
3575,27419,500000,30.09,24,27102.08,2023-06-10
3576,27419,500000,18.85,12,49520.83,2023-06-19
3577,4436,50000,33.23,6,11102.5,2023-01-17
3578,43703,50000,34.72,6,11226.67,2024-02-09
3579,36910,300000,29.49,12,32372.5,2025-02-15
3580,40497,200000,17.17,12,19528.33,2023-03-20
3581,40497,200000,13.83,24,9485.83,2023-10-20
3582,9978,200000,30.49,6,43496.67,2025-03-15
3583,9978,200000,22.97,12,20495.0,2025-10-05
3584,20078,50000,33.13,24,2773.54,2023-08-13
3585,20078,50000,14.07,12,4752.92,2024-05-23
3586,20078,500000,28.68,18,35744.44,2025-11-07
3587,16537,500000,23.51,12,51462.5,2023-07-05
3589,37037,300000,21.9,6,60950.0,2024-05-21
3590,37037,50000,27.76,18,3548.89,2023-09-11
3592,45386,100000,17.64,24,4901.67,2023-07-09
3593,20241,50000,32.96,24,2770.0,2024-06-21
3594,46865,300000,31.01,6,65505.0,2023-01-19
3595,46865,50000,26.35,24,2632.29,2024-08-27
3596,2052,500000,15.93,18,32202.78,2024-05-07
3597,16511,500000,15.5,18,32083.33,2023-09-06
3598,34264,500000,21.64,24,25341.67,2023-05-06
3599,34264,200000,15.54,24,9628.33,2023-02-11
3600,34264,300000,20.65,24,15081.25,2023-08-16
3601,42405,200000,33.23,18,14803.33,2023-12-31
3602,42405,300000,22.82,36,10235.0,2024-02-29
3603,6921,100000,33.35,18,7408.33,2024-08-26
3604,37193,100000,26.37,36,3510.28,2025-11-10
3605,27886,100000,32.43,36,3678.61,2023-10-01
3606,40852,100000,31.79,24,5491.25,2024-03-09
3607,43547,300000,33.14,36,11095.0,2025-01-14
3608,10493,500000,14.49,6,95408.33,2025-04-06
3609,10493,500000,27.95,12,53312.5,2024-07-27
3610,14213,200000,23.74,18,13748.89,2025-12-09
3611,14213,200000,25.16,24,10430.0,2025-09-28
3612,14213,300000,17.26,18,19543.33,2025-05-27
3613,29271,50000,17.42,24,2446.25,2025-07-29
3614,33265,100000,29.19,36,3588.61,2023-09-10
3615,23598,300000,15.46,6,57730.0,2025-04-10
3616,23598,200000,17.8,24,9816.67,2023-07-31
3617,11297,100000,25.01,6,20835.0,2025-04-15
3618,11297,100000,12.56,6,18760.0,2024-03-26
3619,14853,100000,16.46,6,19410.0,2024-01-23
3620,14853,300000,34.82,24,16852.5,2023-01-24
3621,14853,300000,12.25,36,9354.17,2024-09-18
3622,34797,300000,21.0,18,20166.67,2023-09-22
3623,20491,500000,34.07,36,18620.83,2024-07-21
3624,37477,300000,35.45,24,16931.25,2025-01-31
3625,40271,50000,18.14,24,2461.25,2023-04-23
3626,20760,300000,30.07,6,65035.0,2023-07-23
3627,40775,500000,26.89,18,35247.22,2023-04-27
3629,40508,50000,23.4,36,1713.89,2024-04-25
3630,22440,100000,29.38,6,21563.33,2024-08-29
3632,23965,300000,17.2,24,14650.0,2023-11-12
3633,22578,100000,26.24,6,21040.0,2025-09-18
3634,22578,300000,13.66,12,28415.0,2025-06-24
3635,22578,500000,21.32,36,16850.0,2025-07-15
3636,49117,50000,18.08,6,9840.0,2023-07-19
3637,1264,300000,16.17,24,14521.25,2024-10-26
3638,1264,100000,12.96,36,3137.78,2023-03-06
3639,6745,50000,28.48,6,10706.67,2024-11-28
3640,45018,300000,17.98,24,14747.5,2024-03-01
3641,36145,100000,30.54,6,21756.67,2025-05-13
3642,10513,100000,20.16,36,3337.78,2025-10-04
3643,23433,100000,29.13,6,21521.67,2023-03-31
3644,18010,100000,15.17,36,3199.17,2025-02-09
3646,7190,200000,27.24,6,42413.33,2024-08-24
3647,7190,50000,18.69,36,1648.47,2024-04-06
3648,7190,50000,13.56,18,3154.44,2023-07-02
3649,37175,200000,23.39,36,6855.0,2023-06-04
3650,35677,100000,14.9,12,9575.0,2024-03-10
3651,39154,100000,27.95,24,5331.25,2025-01-24
3652,34388,500000,20.96,18,33600.0,2023-04-21
3653,42518,100000,25.97,6,20995.0,2023-09-07
3654,2603,100000,16.86,18,6492.22,2025-06-16
3655,27056,300000,12.27,6,56135.0,2024-01-08
3656,24891,50000,14.71,18,3186.39,2023-11-05
3657,10531,50000,19.28,12,4970.0,2024-11-16
3658,17852,100000,32.65,12,11054.17,2023-08-30
3659,17852,300000,23.48,12,30870.0,2023-02-18
3660,34386,300000,25.27,36,10439.17,2023-07-24
3661,49142,50000,15.51,12,4812.92,2023-10-31
3662,6735,100000,32.67,6,22111.67,2025-05-20
3663,42875,50000,25.59,12,5232.92,2023-07-30
3664,14185,300000,32.15,18,22025.0,2024-05-25
3666,32819,300000,12.66,18,18776.67,2025-02-11
3667,32819,500000,32.07,12,55029.17,2023-01-18
3668,32819,100000,23.5,36,3430.56,2024-04-21
3669,8531,100000,17.79,36,3271.94,2024-11-04
3670,38963,50000,22.39,6,10199.17,2025-05-08
3671,38963,500000,14.04,12,47516.67,2025-06-26
3672,19000,50000,20.87,24,2518.12,2023-01-15
3673,19000,200000,19.28,36,6626.67,2025-12-22
3674,45475,200000,32.53,24,11044.17,2024-02-13
3675,39962,300000,30.18,36,10848.33,2024-01-24
3676,46326,500000,26.38,36,17552.78,2025-05-10
3677,21624,200000,14.18,24,9515.0,2025-04-02
3678,37471,500000,24.41,6,103675.0,2025-03-10
3679,37471,200000,34.42,18,14935.56,2023-12-22
3680,39762,100000,19.51,18,6639.44,2025-04-30
3681,17092,500000,16.59,18,32386.11,2025-11-26
3682,37321,200000,24.42,24,10368.33,2025-06-26
3683,5871,500000,22.17,12,50904.17,2024-07-19
3684,5871,100000,31.25,18,7291.67,2024-01-29
3685,5077,200000,29.1,36,7172.22,2025-09-06
3686,20729,300000,25.96,12,31490.0,2023-11-23
3687,20018,200000,27.33,12,21221.67,2024-09-06
3688,47760,200000,16.39,24,9699.17,2025-04-05
3689,47760,300000,23.62,18,20603.33,2025-02-06
3690,18799,300000,24.9,12,31225.0,2025-04-03
3691,4301,50000,18.06,24,2459.58,2024-09-23
3692,42040,300000,12.08,12,28020.0,2023-09-29
3693,42040,200000,34.27,24,11189.17,2026-01-05
3694,42040,500000,26.01,18,35002.78,2024-05-03
3695,44225,300000,16.78,6,58390.0,2023-02-03
3696,44225,300000,26.29,24,15786.25,2023-05-11
3697,29657,200000,14.87,12,19145.0,2023-09-02
3698,29657,50000,12.98,6,9415.0,2025-08-24
3699,5704,500000,24.85,12,52020.83,2023-05-15
3700,5704,300000,16.92,36,9743.33,2025-01-02
3701,32525,50000,20.1,36,1668.06,2024-05-12
3702,11178,200000,22.32,12,20386.67,2023-04-18
3703,38600,500000,25.69,18,34913.89,2025-08-11
3705,38600,100000,16.12,24,4838.33,2024-08-18
3706,450,500000,12.42,12,46841.67,2025-09-19
3707,33102,500000,35.49,18,37636.11,2025-06-20
3708,46245,50000,14.3,24,2381.25,2024-07-14
3709,21502,300000,26.63,12,31657.5,2025-12-21
3710,5993,200000,14.58,12,19096.67,2024-01-01
3711,47824,300000,25.91,36,10492.5,2025-06-25
3712,2175,300000,17.12,6,58560.0,2025-11-17
3713,18380,300000,29.1,24,16137.5,2024-11-27
3715,40614,100000,33.16,24,5548.33,2023-05-30
3716,33840,500000,20.21,6,100175.0,2023-07-05
3717,33840,500000,21.31,24,25272.92,2025-02-08
3718,33840,200000,15.47,6,38490.0,2025-08-05
3719,25071,300000,16.04,24,14505.0,2024-09-06
3720,25071,200000,20.48,18,13386.67,2025-04-18
3721,21469,200000,33.56,24,11130.0,2025-09-30
3722,38321,300000,35.06,36,11255.0,2024-07-26
3723,37899,50000,22.85,6,10237.5,2023-07-06
3724,255,200000,20.63,6,40210.0,2023-03-23
3725,18053,300000,33.82,6,66910.0,2025-12-13
3726,18079,200000,17.49,18,13054.44,2023-07-31
3727,18079,200000,23.48,12,20580.0,2023-10-13
3728,7308,500000,27.48,36,17705.56,2023-12-26
3729,7308,100000,32.3,24,5512.5,2024-01-23
3730,8543,100000,14.16,12,9513.33,2025-02-09
3731,31975,500000,13.2,6,94333.33,2023-01-15
3732,31975,200000,22.87,18,13652.22,2023-08-13
3733,31975,300000,18.68,12,29670.0,2023-12-21
3734,25485,200000,16.0,6,38666.67,2024-08-12
3735,25485,50000,26.9,36,1762.5,2023-03-25
3736,36381,100000,18.92,24,4955.0,2023-10-10
3737,46003,100000,17.67,12,9805.83,2024-12-30
3738,16195,50000,13.62,6,9468.33,2025-01-13
3739,16195,100000,24.81,24,5200.42,2024-12-21
3740,10605,200000,29.36,12,21560.0,2024-09-16
3741,43492,100000,17.9,6,19650.0,2023-05-22
3742,27062,100000,30.39,36,3621.94,2023-08-02
3743,39574,500000,24.11,6,103425.0,2024-01-11
3744,32127,100000,13.16,12,9430.0,2025-05-18
3745,32127,100000,32.68,18,7371.11,2024-03-23
3746,7680,200000,23.1,24,10258.33,2024-08-27
3747,12235,50000,29.12,12,5380.0,2024-07-25
3748,12235,50000,13.61,24,2366.87,2024-11-05
3749,21580,200000,23.06,24,10255.0,2024-07-26
3750,47209,300000,25.21,24,15651.25,2023-02-07
3751,19152,300000,35.09,36,11257.5,2024-03-06
3752,45002,500000,25.86,24,26220.83,2023-10-23
3753,30551,500000,34.48,12,56033.33,2024-09-02
3754,9681,300000,15.03,6,57515.0,2025-03-18
3755,9681,500000,35.87,18,37741.67,2026-01-06
3756,11531,300000,21.18,18,20196.67,2023-10-22
