loan_id,months_paid,default_flag,default_month,recovered_amount
10135,8,0,,27288.88
10136,32,0,,52857.92
10137,8,0,,78226.64
10138,10,0,,27687.5
10139,29,0,,454534.69
10140,12,0,,37599.96
10141,7,0,,170479.19
10142,18,0,,503587.44
10143,23,0,,119657.5
10144,25,1,25.0,259904.21
10145,22,1,22.0,161036.95
10146,21,1,21.0,159472.3
10147,11,0,,27417.5
10148,5,0,,100408.35
10149,38,1,38.0,80093.39
10150,7,0,,730041.69
10151,30,0,,218900.1
10152,17,1,17.0,47329.34
10153,13,0,,434212.61
10154,5,0,,224316.65
10155,16,0,,40293.28
10156,2,0,,83946.66
10157,8,1,8.0,25067.77
10158,23,0,,72871.59
10159,4,0,,145584.72
10160,3,0,,113079.99
10161,9,0,,295477.56
10162,13,1,13.0,693848.3
10163,7,0,,740541.69
10164,2,0,,39813.34
10165,16,0,,217760.0
10166,14,0,,785691.62
10167,15,0,,439012.5
10168,1,0,,43260.0
10169,3,0,,130509.99
10170,18,0,,971325.0
10171,4,1,4.0,79646.03
10172,20,0,,529750.0
10173,2,1,2.0,24025.24
10174,15,1,15.0,64264.54
10175,40,0,,624666.8
10176,17,0,,464595.89
10177,4,1,4.0,72123.56
10178,30,0,,1134750.15
10179,25,0,,646093.75
10180,39,1,39.0,139581.8
10181,28,0,,77758.24
10182,2,0,,190766.66
10183,41,1,41.0,418130.13
10184,10,1,10.0,50395.13
10185,8,1,8.0,93835.66
10186,10,0,,226483.3
10187,18,0,,57855.06
10188,22,0,,52731.36
10189,9,0,,273307.5
10190,4,0,,100425.0
10191,27,1,27.0,234414.9
10192,27,0,,46998.63
10193,2,0,,218016.66
10194,6,0,,127650.0
10195,14,0,,383237.26
10196,4,0,,269020.0
10197,4,0,,40916.68
10198,9,0,,532349.96
10199,2,0,,39423.34
10200,9,0,,486600.03
10201,18,0,,389160.0
10202,38,0,,374205.0
10203,22,0,,60522.88
10204,18,1,18.0,91536.18
10205,11,0,,103125.0
10206,1,0,,3407.22
10207,15,0,,324150.07
10208,11,0,,704440.0
10209,6,0,,356250.0
10210,1,0,,25802.47
10211,12,1,12.0,40101.57
10212,30,0,,301200.0
10213,13,0,,62530.0
10214,18,1,18.0,51190.54
10215,7,0,,280630.0
10216,16,0,,316160.0
10217,2,1,2.0,15719.41
10218,25,0,,168958.25
10219,8,0,,27611.12
10220,9,0,,1006049.97
10221,26,0,,369590.0
10222,9,0,,253755.04
10223,10,0,,206216.7
10224,16,0,,115630.08
10225,15,1,15.0,57410.71
10226,9,0,,226091.25
10227,18,0,,399510.0
10228,33,0,,607933.26
10229,33,0,,238883.37
10230,31,1,31.0,146187.95
10231,40,0,,660833.2
10232,23,0,,55981.08
10233,6,0,,86827.5
10234,22,0,,157691.16
10235,20,0,,74355.6
10236,28,0,,311593.24
10237,11,1,11.0,140021.13
10238,10,0,,55408.3
10239,22,0,,133032.24
10240,16,0,,782133.28
10241,5,0,,218483.35
10242,2,1,2.0,5132.68
10243,25,0,,60302.0
10244,20,0,,36902.8
10245,33,1,33.0,280022.65
10246,2,1,2.0,43255.36
10247,15,1,15.0,236936.86
10248,14,0,,520411.08
10249,9,1,9.0,84692.19
10250,28,0,,65636.76
10251,18,0,,93000.06
10252,17,1,17.0,106412.12
10253,6,0,,60925.02
10254,1,1,1.0,8014.7
10255,22,0,,703755.58
10256,18,0,,1018800.0
10257,5,1,5.0,255453.31
10258,16,0,,80066.72
10259,4,0,,41566.68
10260,4,0,,44086.68
10261,1,0,,1687.08
10262,14,0,,21950.88
10263,11,0,,106709.13
10264,2,0,,134390.0
10265,6,0,,122050.02
10266,6,0,,335800.02
10267,9,0,,68973.79
10268,15,0,,70806.3
10269,16,0,,280885.12
10270,12,0,,1579454.46
10271,8,0,,697500.0
10272,2,0,,15071.12
10273,6,0,,164762.52
10274,24,0,,440766.72
10275,6,0,,58020.0
10276,14,0,,313926.62
10277,19,0,,61301.41
10278,14,0,,105108.92
10279,15,0,,74449.95
10280,13,1,13.0,125955.34
10281,26,0,,67242.5
10282,27,0,,284399.91
10283,4,1,4.0,4809.93
10284,7,0,,151760.0
10285,6,1,6.0,293973.34
10286,2,0,,26806.66
10287,14,1,14.0,94994.77
10288,4,0,,1078363.6
10289,19,0,,214161.73
10290,8,0,,76513.36
10291,15,0,,54604.2
10292,4,0,,186766.68
10293,9,1,9.0,26997.75
10294,6,0,,610450.02
10295,5,0,,49791.65
10296,13,1,13.0,593104.74
10297,10,0,,27579.2
10298,3,0,,24643.12
10299,20,0,,487375.0
10300,29,0,,157385.32
10301,8,0,,39183.36
10302,3,1,3.0,9163.26
10303,4,0,,37843.32
10304,28,0,,49175.0
10305,7,1,7.0,247824.62
10306,6,0,,106650.0
10307,1,0,,260255.39
10308,7,1,7.0,52932.89
10309,16,1,16.0,139703.18
10310,19,0,,127468.91
10311,16,0,,470920.0
10312,5,0,,106375.0
10313,40,0,,218916.6
10314,7,0,,648322.5
10315,5,1,5.0,84842.87
10316,17,0,,127688.87
10317,3,1,3.0,142337.78
10318,3,1,3.0,57685.92
10319,11,0,,213766.63
10320,19,1,19.0,296864.71
10321,10,0,,386400.0
10322,19,0,,213195.77
10323,3,0,,315675.0
10324,1,0,,110566.67
10325,7,0,,69772.5
10326,1,1,1.0,9463.93
10327,28,1,28.0,91174.33
10328,16,0,,177706.72
10329,15,0,,83731.2
10330,12,0,,267000.0
10331,2,0,,5349.16
10332,4,1,4.0,28796.72
10333,7,0,,702625.0
10334,9,0,,100072.53
10335,10,0,,665950.0
10336,6,1,6.0,160161.03
10337,38,0,,129675.0
10338,13,0,,23102.04
10339,5,0,,51216.65
10340,7,0,,71913.31
10341,4,0,,236460.0
10342,2,0,,7110.0
10343,8,0,,174333.36
10344,7,0,,219222.5
10345,10,0,,31930.6
10346,12,0,,238539.96
10347,27,0,,299430.0
10348,25,0,,266270.75
10349,14,0,,673750.0
10350,18,0,,63730.08
10351,15,0,,40975.05
10352,8,0,,162146.64
10353,5,0,,547541.65
10354,11,0,,232320.0
10355,11,0,,333795.0
10356,8,1,8.0,99678.67
10357,7,0,,33357.94
10358,4,0,,86785.32
10359,3,0,,42496.68
10360,3,0,,61710.0
10361,3,0,,63690.0
10362,21,0,,39293.31
10363,20,0,,35372.2
10364,27,0,,276457.59
10365,15,1,15.0,98564.9
10366,2,0,,6587.78
10367,30,1,30.0,213602.31
10368,22,0,,431823.26
10369,16,1,16.0,130262.34
10370,15,1,15.0,215248.17
10371,7,0,,380683.31
10372,2,0,,88053.34
10373,22,0,,2145783.09
10374,3,0,,292850.01
10375,18,0,,31109.94
10376,2,0,,71511.12
10377,23,0,,996406.46
10378,12,0,,150373.32
10379,6,0,,578400.0
10380,2,0,,32380.0
10381,3,0,,15189.99
10382,9,0,,474487.47
10383,7,1,7.0,364629.09
10384,9,0,,398040.03
10385,26,0,,377845.0
10386,22,1,22.0,135070.29
10387,4,1,4.0,17896.03
10388,12,0,,115599.96
10389,4,1,4.0,111949.36
10390,17,0,,185130.0
10391,29,0,,70355.16
10392,5,0,,50129.15
10393,1,0,,11219.17
10394,4,0,,85693.32
10395,20,0,,253800.0
10396,9,1,9.0,126848.77
10397,25,1,25.0,43218.24
10398,8,0,,265420.0
10399,13,0,,46305.22
10400,16,0,,201821.92
10401,11,0,,216810.0
10402,3,1,3.0,23948.76
10403,20,0,,251577.8
10404,9,0,,63954.99
10405,30,1,30.0,25567.15
10406,38,1,38.0,520704.04
10407,24,0,,782466.72
10408,17,0,,87642.14
10409,20,1,20.0,143323.84
10410,10,0,,101775.0
10411,4,0,,25342.24
10412,9,1,9.0,19548.55
10413,2,0,,10284.16
10414,23,0,,74283.56
10415,10,1,10.0,143448.65
10416,11,0,,473293.37
10417,15,1,15.0,51374.75
10418,23,0,,85451.44
10419,13,0,,89967.28
10420,6,0,,56710.02
10421,7,0,,769650.0
10422,4,0,,15068.88
10423,17,0,,573792.5
10424,8,1,8.0,124329.3
10425,2,0,,72787.5
10426,24,0,,373866.72
10427,11,0,,18476.92
10428,23,0,,506843.41
10429,4,0,,208450.0
10430,11,0,,74958.84
10431,5,0,,166637.5
10432,8,1,8.0,19027.63
10433,17,0,,178216.61
10434,2,0,,79680.0
10435,4,0,,764628.44
10436,1,1,1.0,7981.17
10437,25,0,,93062.5
10438,5,0,,54458.35
10439,2,0,,20925.0
10440,15,1,15.0,243570.95
10441,30,0,,742062.6
10442,6,1,6.0,70249.34
10443,5,0,,195433.35
10444,6,0,,391440.0
10445,4,0,,117190.02
10446,2,1,2.0,3499.19
10447,16,0,,226920.0
10448,10,0,,31713.9
10449,10,0,,107708.3
10450,1,0,,93352.16
10451,10,0,,107858.3
10452,2,0,,4897.08
10453,8,0,,224400.0
10454,12,0,,225320.04
10455,10,0,,960750.0
10456,19,0,,286351.09
10457,12,0,,123440.04
10458,12,0,,163693.32
10459,13,0,,203791.25
10460,4,0,,59155.56
10461,4,0,,134680.0
10462,14,0,,656716.62
10463,2,0,,126980.0
10464,7,0,,474880.0
10465,36,0,,695156.04
10466,3,0,,18711.66
10467,8,1,8.0,91159.55
10468,3,0,,29664.99
10469,2,0,,22661.66
10470,8,0,,466628.4
10471,10,1,10.0,31708.14
10472,16,0,,238506.72
10473,10,0,,485211.0
10474,21,0,,229547.43
10475,7,0,,131658.31
10476,1,0,,44246.67
10477,38,0,,63533.72
10478,8,0,,449840.0
10479,9,0,,134880.03
10480,9,1,9.0,620031.39
10481,13,0,,45719.31
10482,16,0,,157400.0
10483,13,0,,43008.29
10484,1,0,,28928.51
10485,3,0,,157425.0
10486,3,0,,61100.01
10487,15,1,15.0,31688.12
10488,4,0,,379380.0
10489,11,0,,1051325.0
10490,14,0,,281096.62
10491,11,0,,36923.37
10492,19,0,,248625.64
10493,10,0,,664150.0
10494,13,0,,123185.79
10495,18,0,,303277.5
10496,3,0,,199605.0
10497,6,0,,65325.0
10498,20,1,20.0,37445.57
10499,9,1,9.0,15899.09
10500,24,0,,787333.44
10501,6,1,6.0,75873.33
10502,10,0,,791062.5
10503,34,0,,215370.96
10504,7,1,7.0,642769.1
10505,4,0,,44243.32
10506,7,0,,50718.92
10507,5,0,,27239.6
10508,11,0,,496833.37
10509,4,0,,89313.36
10510,12,0,,1358199.96
10511,9,0,,239718.78
10512,26,0,,639816.58
10513,23,0,,739258.41
10514,11,0,,1135383.37
10515,26,0,,422662.5
10516,12,0,,244059.96
10517,28,0,,469735.0
10518,2,1,2.0,32748.18
10519,42,0,,667275.0
10520,19,0,,182146.73
10521,27,0,,275850.09
10522,12,0,,130089.96
10523,21,0,,73750.74
10524,34,0,,217279.04
10525,4,0,,97541.68
10526,11,0,,1135841.63
10527,25,0,,254354.25
10528,2,0,,9385.83
10529,17,0,,826263.75
10530,27,0,,718031.25
10531,9,1,9.0,36526.88
10532,4,0,,268000.0
10533,16,0,,175093.28
10534,12,0,,38409.96
10535,23,1,23.0,39652.21
10536,12,0,,432600.0
10537,34,1,34.0,528919.22
10538,13,0,,124767.5
10539,2,0,,13752.22
10540,13,0,,427772.28
10541,16,0,,242740.0
10542,7,0,,428515.43
10543,19,1,19.0,61336.43
10544,13,0,,70812.04
10545,12,0,,345420.0
10546,24,0,,399499.92
10547,41,0,,387586.53
10548,3,0,,66099.99
10549,9,0,,592245.0
10550,4,0,,107548.84
10551,7,0,,142846.69
10552,4,0,,14154.44
10553,19,0,,724629.03
10554,10,0,,1099583.3
10555,1,1,1.0,2850.13
10556,24,0,,230700.0
10557,7,0,,292926.69
10558,20,0,,291575.0
10559,22,0,,60733.64
10560,9,0,,263576.97
10561,15,0,,25077.15
10562,29,0,,49755.01
10563,9,1,9.0,70374.79
10564,19,0,,137327.82
10565,14,0,,655900.0
10566,10,0,,297975.0
10567,2,1,2.0,28181.97
10568,2,0,,84640.0
10569,8,0,,14302.24
10570,9,0,,950400.0
10571,1,0,,6985.56
10572,4,0,,150600.0
10573,27,0,,651037.5
10574,19,0,,62446.73
10575,17,0,,171053.15
10576,4,1,4.0,37595.5
10577,16,0,,449500.0
10578,11,0,,811868.8
10579,27,0,,296662.5
10580,14,0,,281330.0
10581,30,1,30.0,629594.39
10582,28,0,,412264.86
10583,6,0,,336663.48
10584,26,0,,144061.58
10585,2,0,,3774.72
10586,23,0,,214623.81
10587,21,0,,204312.57
10588,17,1,17.0,242750.25
10589,17,0,,417597.86
10590,12,0,,323124.96
10591,29,0,,104408.12
10592,11,0,,729575.05
10593,15,1,15.0,356786.24
10594,5,0,,77200.0
10595,12,0,,804360.0
10596,12,0,,61314.96
10597,11,0,,309306.25
10598,6,0,,76273.32
10599,6,0,,63990.0
10600,5,0,,187466.65
10601,11,0,,112786.63
10602,23,0,,161357.88
10603,12,0,,122949.96
10604,5,0,,311750.0
10605,23,1,23.0,206625.96
10606,14,1,14.0,20890.75
10607,1,0,,10656.67
10608,2,0,,27615.56
10609,4,0,,89940.0
10610,2,0,,113380.0
10611,24,0,,67845.12
10612,5,0,,23793.75
10613,17,0,,271057.86
10614,5,0,,146387.5
10615,4,1,4.0,227163.26
10616,3,0,,9528.33
10617,41,0,,395513.47
10618,14,0,,156403.38
10619,3,0,,112370.01
10620,7,0,,48447.77
10621,9,0,,229181.22
10622,5,0,,73622.2
10623,10,0,,359222.2
10624,12,0,,18923.28
10625,7,0,,79245.81
10626,13,0,,163597.72
10627,11,0,,19706.83
10628,20,0,,563375.0
10629,33,0,,113272.5
10630,8,1,8.0,43579.17
10631,10,0,,1020750.0
10632,5,1,5.0,48407.76
10633,5,0,,205550.0
10634,3,0,,21808.12
10635,16,0,,53902.24
10636,10,0,,1016333.3
10637,13,0,,260216.71
10638,9,0,,217162.53
10639,9,1,9.0,12571.97
10640,7,0,,23562.77
10641,22,0,,41167.5
10642,29,0,,511247.09
10643,8,0,,129710.0
10644,16,0,,236977.76
10645,18,0,,228380.04
10646,16,0,,115484.48
10647,27,0,,293355.0
10648,9,0,,93539.97
10649,8,0,,113559.96
10650,5,1,5.0,196458.11
10651,25,0,,475301.0
10652,12,0,,20310.0
10653,11,1,11.0,37391.57
10654,10,1,10.0,426209.23
10655,39,0,,61240.92
10656,22,1,22.0,143596.18
10657,5,1,5.0,28267.38
10658,1,0,,60695.0
10659,19,0,,186896.73
10660,20,0,,188183.4
10661,22,1,22.0,36798.85
10662,26,0,,46601.36
10663,30,0,,83487.6
10664,15,0,,103474.95
10665,25,1,25.0,260592.7
10666,5,0,,81987.5
10667,25,0,,89243.0
10668,3,0,,31320.0
10669,12,1,12.0,60262.14
10670,6,0,,655450.02
10671,15,0,,337125.0
10672,6,1,6.0,50860.65
10673,13,0,,290073.29
10674,2,0,,3708.06
10675,19,0,,31743.11
10676,13,0,,139219.21
10677,22,0,,731866.3
10678,29,0,,145253.75
10679,4,0,,10397.52
10680,17,0,,63774.31
10681,30,0,,81881.4
10682,27,1,27.0,46848.46
10683,16,0,,302640.0
10684,15,0,,250916.7
10685,26,0,,98629.44
10686,11,0,,354557.5
10687,10,1,10.0,186104.84
10688,1,0,,33542.5
10689,4,1,4.0,7691.14
10690,5,0,,155400.0
10691,17,0,,89852.14
10692,17,1,17.0,92534.83
10693,19,0,,138193.08
10694,5,0,,82293.75
10695,25,0,,45698.0
10696,4,0,,177880.0
10697,17,0,,57842.5
10698,13,0,,643987.5
10699,4,0,,391833.32
10700,1,0,,20388.33
10701,28,0,,708990.52
10702,25,0,,416562.5
10703,40,0,,136988.8
10704,30,0,,197966.7
10705,2,1,2.0,27387.92
10706,15,0,,210656.25
10707,18,0,,422137.44
10708,5,0,,278801.05
10709,9,0,,134662.5
10710,34,1,34.0,48382.08
10711,7,0,,156298.38
10712,32,0,,118817.92
10713,26,0,,643445.92
10714,11,1,11.0,110747.61
10715,8,0,,27260.0
10716,16,1,16.0,73803.76
10717,4,0,,50555.56
10718,17,0,,82535.0
10719,25,0,,59479.25
10720,1,0,,43613.85
10721,14,0,,52733.38
10722,24,0,,88699.92
10723,12,0,,180914.94
10724,9,0,,86287.5
10725,14,0,,52678.92
10726,7,0,,220377.5
10727,36,1,36.0,42058.06
10728,32,0,,334613.44
10729,38,0,,131163.46
10730,3,0,,112050.0
10731,9,0,,47426.22
10732,29,0,,294615.93
10733,16,0,,303840.0
10734,8,0,,38963.36
10735,10,0,,211300.0
10736,11,0,,1244100.0
10737,17,1,17.0,199894.35
10738,2,0,,29785.0
10739,13,0,,82347.72
10740,25,0,,178652.75
10741,13,0,,131029.21
10742,25,0,,41958.25
10743,8,0,,22331.68
10744,2,0,,3467.22
10745,6,0,,199590.0
10746,3,1,3.0,18769.4
10747,12,0,,117780.0
10748,14,0,,741708.38
10749,14,0,,707466.62
10750,5,0,,269645.85
10751,14,0,,174440.0
10752,24,0,,670050.0
10753,19,0,,195098.27
10754,11,0,,310832.5
10755,5,0,,54004.15
10756,33,0,,580943.88
10757,12,0,,699840.0
10758,9,0,,507862.53
10759,1,0,,10461.67
10760,5,1,5.0,108069.62
10761,11,0,,29136.25
10762,15,0,,401937.45
10763,25,0,,65375.0
10764,10,0,,307625.0
10765,19,0,,35123.59
10766,13,0,,182438.75
10767,40,0,,441600.0
10768,2,1,2.0,38039.78
10769,5,0,,24891.65
10770,29,0,,1161178.12
10771,5,0,,50887.5
10772,5,1,5.0,58757.93
10773,14,1,14.0,150423.79
10774,2,1,2.0,134561.81
10775,1,0,,29587.5
10776,7,0,,103631.08
10777,40,0,,753722.4
10778,1,0,,7418.89
10779,16,0,,216888.96
10780,1,0,,33495.0
10781,6,0,,114400.02
10782,19,1,19.0,268030.04
10783,6,0,,178710.03
10784,3,0,,83262.51
10785,2,0,,78226.66
10786,6,0,,280525.02
10787,8,0,,59617.76
10788,15,1,15.0,131636.71
10789,9,0,,934949.97
10790,12,0,,40003.32
10791,28,1,28.0,25295.88
10792,10,0,,49504.2
10793,18,0,,66090.06
10794,21,0,,69113.31
10795,3,0,,117909.99
10796,10,0,,482583.3
10797,42,0,,70256.76
10798,31,0,,297703.23
10799,25,0,,69854.25
10800,4,0,,236140.0
10801,16,0,,217973.28
10802,38,0,,365211.54
10803,20,0,,414200.0
10804,6,0,,84766.68
10805,22,1,22.0,145171.15
10806,14,0,,425775.0
10807,30,0,,791062.5
10808,22,0,,1130213.26
10809,6,1,6.0,10022.84
10810,2,0,,96608.34
10811,9,0,,467287.47
10812,1,0,,3667.22
10813,12,0,,77146.68
10814,10,0,,540625.0
10815,5,0,,338975.0
10816,16,0,,322533.28
10817,13,1,13.0,29809.29
10818,40,0,,71633.2
10819,15,0,,324011.93
10820,13,1,13.0,33945.63
10821,1,0,,16585.0
10822,10,0,,26260.4
10823,35,1,35.0,510339.91
10824,41,0,,63863.24
10825,1,0,,10044.17
10826,18,0,,240319.98
10827,12,0,,225860.04
10828,22,0,,608941.74
10829,18,1,18.0,298645.91
10830,4,1,4.0,6350.83
10831,27,0,,90120.06
10832,4,1,4.0,98318.55
10833,23,0,,110965.34
10834,10,0,,109750.0
10835,24,1,24.0,40070.21
10836,5,0,,133635.4
10837,20,0,,55312.4
10838,8,0,,149360.0
10839,17,0,,86253.75
10840,24,0,,543400.08
10841,22,0,,584420.76
10842,4,0,,85446.68
10843,13,0,,195520.0
10844,3,0,,64065.0
10845,29,1,29.0,132396.76
10846,11,0,,609812.5
10847,25,0,,650520.75
10848,25,0,,442152.75
10849,1,0,,20921.67
10850,7,0,,24918.04
10851,2,0,,108091.66
10852,10,0,,109450.0
10853,6,0,,258960.0
10854,3,0,,31762.5
10855,20,0,,409966.6
10856,11,0,,215325.0
10857,25,0,,250583.25
10858,15,1,15.0,120751.27
10859,24,1,24.0,31235.98
10860,4,0,,19713.32
10861,23,0,,394641.59
10862,2,0,,76313.34
10863,41,1,41.0,45383.16
10864,2,0,,99166.66
10865,8,0,,83926.64
10866,9,0,,259087.54
10867,19,0,,381678.27
10868,2,1,2.0,81331.51
10869,12,0,,39606.72
10870,12,0,,127440.0
10871,29,0,,459690.31
10872,14,0,,92050.0
10873,18,1,18.0,240795.62
10874,21,0,,138693.24
10875,29,0,,466175.15
10876,6,0,,198720.0
10877,14,0,,49070.0
10878,13,0,,64859.21
10879,41,0,,667003.17
10880,9,1,9.0,34928.91
10881,12,1,12.0,73403.08
10882,42,0,,133315.14
10883,4,1,4.0,27855.13
10884,8,1,8.0,119265.97
10885,8,0,,452960.0
10886,32,0,,54511.04
10887,13,0,,68965.0
10888,25,0,,121302.0
10889,4,0,,86086.68
10890,9,0,,368610.03
10891,2,0,,126550.0
10892,37,0,,348293.21
10893,2,0,,6810.0
10894,10,0,,193183.3
10895,3,0,,153037.5
10896,16,0,,58426.72
10897,24,0,,152773.44
10898,13,0,,146856.64
10899,3,0,,144612.51
10900,10,0,,216366.7
10901,19,0,,120871.73
10902,2,0,,25773.34
10903,6,1,6.0,78958.62
10904,1,0,,21238.33
10905,7,1,7.0,28418.12
10906,17,0,,161089.11
10907,17,0,,254808.75
10908,12,0,,1979400.06
10909,10,0,,603300.0
10910,6,0,,65620.02
10911,11,1,11.0,152597.54
10912,9,0,,66654.99
10913,4,0,,226700.0
10914,8,0,,89746.64
10915,5,0,,13853.1
10916,13,0,,465111.14
10917,5,0,,82518.75
10918,41,0,,132213.52
10919,14,0,,780266.62
10920,14,0,,208057.5
10921,42,0,,141738.24
10922,9,0,,538245.0
10923,20,0,,257600.0
10924,12,0,,124940.04
10925,27,0,,69002.01
10926,16,0,,53088.96
10927,9,0,,888149.97
10928,9,0,,302525.01
10929,21,0,,591981.18
10930,10,1,10.0,34935.51
10931,18,0,,1010624.94
10932,3,0,,201885.0
10933,6,0,,198735.0
10934,8,0,,498680.0
10935,9,0,,89767.53
10936,6,1,6.0,65640.45
10937,27,0,,85612.41
10938,25,1,25.0,56517.29
10939,11,0,,36229.71
10940,12,0,,31715.04
10941,7,0,,458885.0
10942,9,0,,48446.28
10943,11,0,,119579.13
10944,3,0,,63849.99
10945,3,0,,30767.49
10946,22,1,22.0,183011.36
10947,24,0,,126109.92
10948,8,0,,304026.64
10949,42,0,,1145080.02
10950,12,0,,235580.04
10951,20,0,,222316.6
10952,28,0,,133945.0
10953,23,0,,379816.25
10954,4,0,,39096.68
10955,16,0,,53213.28
10956,16,0,,373333.28
10957,19,0,,50365.77
10958,25,0,,78819.5
10959,12,0,,688020.0
10960,11,0,,112163.37
10961,7,0,,17104.78
10962,8,1,8.0,437239.15
10963,17,0,,451031.25
10964,1,0,,64095.0
10965,9,0,,365699.97
10966,4,0,,404300.0
10967,8,0,,338080.0
10968,18,0,,63259.92
10969,22,1,22.0,315411.94
10970,24,0,,258180.0
10971,20,0,,345000.0
10972,7,0,,23903.04
10973,11,0,,198275.0
10974,10,0,,68183.3
10975,16,0,,478750.24
10976,26,0,,68076.58
10977,24,0,,315146.64
10978,15,0,,280950.0
10979,7,0,,70717.5
10980,4,0,,12620.0
10981,5,0,,326583.05
10982,11,0,,355605.58
10983,20,0,,199016.6
10984,9,1,9.0,12239.35
10985,11,0,,138526.63
10986,18,0,,191894.94
10987,7,0,,78020.81
10988,2,0,,135600.0
10989,37,0,,68434.46
10990,1,0,,10358.33
10991,11,0,,2062155.59
10992,6,0,,141450.0
10993,6,1,6.0,224341.61
10994,2,0,,189266.66
10995,18,0,,190184.94
10996,8,0,,888533.36
10997,20,0,,68011.2
10998,23,0,,60839.83
10999,37,0,,65454.11
11000,5,0,,199000.0
11001,20,1,20.0,119556.03
11002,1,0,,32555.0
11003,7,0,,270480.0
11004,9,0,,509400.0
11005,18,0,,649299.96
11006,5,1,5.0,194911.24
11007,3,0,,46361.25
11008,15,0,,322099.95
11009,7,0,,65800.0
11010,4,0,,25233.32
11011,29,0,,49436.88
11012,17,0,,494147.5
11013,2,0,,49704.16
11014,41,0,,72114.49
11015,9,0,,199095.03
11016,26,0,,249059.72
11017,18,0,,352740.06
11018,26,0,,146900.0
11019,25,0,,402312.5
11020,2,0,,41950.0
11021,5,0,,32675.0
11022,11,0,,142706.63
11023,42,0,,133221.48
11024,12,0,,38300.04
11025,12,0,,1186400.04
11026,2,0,,88586.66
11027,12,0,,434366.64
11028,3,0,,28942.5
11029,10,0,,51708.3
11030,24,0,,153093.36
11031,5,1,5.0,86097.42
11032,8,1,8.0,37037.13
11033,29,0,,151827.18
11034,16,0,,239640.0
11035,14,0,,108307.5
11036,24,0,,81393.36
11037,32,0,,658902.4
11038,22,0,,1977290.48
11039,28,0,,675616.76
11040,12,0,,249039.96
11041,12,1,12.0,73544.5
11042,21,0,,148306.62
11043,17,1,17.0,165140.16
11044,10,0,,208200.0
11045,4,0,,89660.0
11046,11,0,,665280.0
11047,14,0,,272416.62
11048,7,0,,227377.5
11049,3,1,3.0,7912.12
11050,16,0,,329173.28
11051,2,0,,51758.34
11052,19,0,,271106.25
11053,2,0,,208150.0
11054,15,0,,294900.0
11055,3,1,3.0,237501.28
11056,6,0,,63855.0
11057,11,0,,370852.79
11058,5,0,,55116.65
11059,5,0,,98733.35
11060,23,0,,121737.16
11061,33,1,33.0,65518.89
11062,16,1,16.0,58272.84
11063,13,0,,284266.71
11064,18,0,,172395.0
11065,17,0,,115195.06
11066,11,1,11.0,390109.78
11067,2,0,,80106.66
11068,17,0,,827262.5
11069,24,0,,40383.36
11070,15,0,,631968.75
11071,7,1,7.0,198652.01
11072,12,1,12.0,85467.6
11073,14,0,,188284.46
11074,10,0,,334774.95
11075,1,0,,33666.67
11076,2,1,2.0,4938.16
11077,1,0,,104983.33
11078,13,0,,240770.79
11079,9,0,,93457.53
11080,24,0,,82033.44
11081,12,1,12.0,58761.52
11082,17,1,17.0,37461.87
11083,19,0,,336722.18
11084,22,1,22.0,330337.95
11085,6,0,,345660.0
11086,3,0,,15294.99
11087,17,0,,165891.61
11088,5,0,,108850.0
11089,30,0,,53504.1
11090,9,0,,176385.06
11091,20,0,,54379.2
11092,3,1,3.0,39775.86
11093,6,1,6.0,12091.1
11094,29,0,,45747.5
11095,5,0,,148375.0
11096,9,0,,85889.97
11097,2,0,,21143.34
11098,17,1,17.0,40878.17
11099,6,0,,14398.74
11100,6,0,,392640.0
11101,18,0,,99637.56
11102,6,0,,625350.0
11103,17,0,,1548852.15
11104,19,0,,242334.36
11105,25,0,,362562.5
11106,17,0,,270276.37
11107,6,1,6.0,29413.11
11108,6,0,,30757.5
11109,6,0,,29352.48
11110,2,0,,212766.66
11111,17,1,17.0,676749.3
11112,9,0,,999749.97
11113,1,1,1.0,7096.9
11114,6,0,,170970.0
11115,23,0,,64428.75
11116,23,1,23.0,344418.18
11117,3,0,,337350.0
11118,15,0,,107133.3
11119,9,0,,181050.03
11120,5,0,,33919.45
11121,3,0,,4979.16
11122,5,0,,51520.85
11123,13,1,13.0,80759.89
11124,3,1,3.0,41930.12
11125,3,1,3.0,13973.66
11126,7,0,,138880.0
11127,17,0,,90177.86
11128,4,0,,121960.0
11129,27,0,,66003.66
11130,13,0,,487283.29
11131,10,0,,195516.7
11132,9,0,,1964511.45
11133,8,0,,20233.36
11134,9,0,,28555.02
11135,6,0,,42520.02
11136,9,0,,101369.97
11137,6,0,,86959.98
11138,24,1,24.0,295297.78
11139,8,0,,339813.36
11140,29,0,,95546.3
11141,4,0,,12697.76
11142,17,1,17.0,282363.6
11143,20,0,,477875.0
11144,20,0,,68305.6
11145,22,0,,615083.26
11146,17,0,,349520.0
11147,4,0,,40543.32
11148,7,0,,24921.96
11149,1,0,,7544.44
11150,27,0,,183300.03
11151,15,0,,1389608.1
11152,14,0,,102892.16
11153,5,0,,41671.88
11154,27,0,,264284.91
11155,19,0,,240920.0
11156,33,0,,315589.89
11157,3,0,,120090.0
11158,5,0,,163701.95
11159,30,0,,47162.4
11160,16,0,,344666.72
11161,9,1,9.0,39877.62
11162,13,0,,124854.21
11163,30,1,30.0,600517.23
